traveler_id,poi_id,interaction_type,timestamp,interaction_weight
U0001,P0499,click,2025-07-24 21:41:00,2
U0001,P0441,view,2025-07-28 06:06:00,1
U0001,P0251,click,2025-08-03 07:28:00,2
U0001,P0405,save,2025-08-05 01:01:00,4
U0001,P0017,dismiss,2025-08-21 00:46:00,-3
U0001,P0080,save,2025-08-28 23:03:00,4
U0001,P0361,view,2025-09-01 17:10:00,1
U0001,P0484,click,2025-09-10 02:48:00,2
U0001,P0400,click,2025-09-16 19:01:00,2
U0001,P0391,view,2025-09-21 07:17:00,1
U0001,P0129,view,2025-09-22 14:07:00,1
U0001,P0077,click,2025-10-01 23:15:00,2
U0001,P0172,click,2025-10-02 03:59:00,2
U0001,P0358,share,2025-10-02 08:49:00,5
U0001,P0318,view,2025-10-04 04:46:00,1
U0001,P0050,view,2025-10-04 23:44:00,1
U0001,P0330,share,2025-10-11 07:37:00,5
U0001,P0087,dismiss,2025-10-13 07:43:00,-3
U0001,P0263,dismiss,2025-10-15 06:45:00,-3
U0001,P0137,view,2025-10-18 22:20:00,1
U0001,P0280,dismiss,2025-10-20 18:30:00,-3
U0002,P0390,visit,2025-01-01 16:59:00,8
U0002,P0332,share,2025-01-13 21:12:00,5
U0002,P0391,view,2025-01-15 03:56:00,1
U0002,P0358,visit,2025-01-20 15:14:00,8
U0002,P0324,dismiss,2025-01-23 22:27:00,-3
U0002,P0395,booking,2025-01-24 07:30:00,10
U0002,P0488,click,2025-02-05 08:22:00,2
U0002,P0158,view,2025-02-09 22:18:00,1
U0002,P0328,click,2025-02-17 07:43:00,2
U0002,P0400,view,2025-02-24 13:14:00,1
U0002,P0143,save,2025-02-27 02:56:00,4
U0002,P0046,share,2025-03-07 01:19:00,5
U0002,P0275,click,2025-03-10 14:42:00,2
U0002,P0254,view,2025-03-12 04:14:00,1
U0002,P0497,click,2025-03-23 23:55:00,2
U0002,P0053,view,2025-03-25 05:56:00,1
U0002,P0371,click,2025-03-28 21:05:00,2
U0002,P0281,click,2025-03-31 19:36:00,2
U0002,P0351,visit,2025-04-01 22:33:00,8
U0002,P0010,view,2025-04-10 22:44:00,1
U0002,P0172,share,2025-04-12 04:01:00,5
U0002,P0335,save,2025-04-13 14:22:00,4
U0002,P0129,click,2025-04-18 13:50:00,2
U0002,P0086,visit,2025-05-01 08:21:00,8
U0002,P0184,view,2025-05-03 08:28:00,1
U0002,P0260,click,2025-05-07 20:17:00,2
U0002,P0080,share,2025-05-08 03:29:00,5
U0002,P0012,dismiss,2025-05-08 08:10:00,-3
U0002,P0392,save,2025-05-08 21:06:00,4
U0002,P0248,visit,2025-05-09 01:05:00,8
U0002,P0447,view,2025-05-14 05:37:00,1
U0002,P0330,visit,2025-05-15 05:47:00,8
U0002,P0307,booking,2025-05-16 01:06:00,10
U0002,P0193,click,2025-05-16 16:31:00,2
U0002,P0463,view,2025-05-22 01:00:00,1
U0002,P0058,click,2025-05-26 16:42:00,2
U0002,P0426,share,2025-06-03 16:19:00,5
U0002,P0318,view,2025-06-06 07:14:00,1
U0002,P0196,visit,2025-06-08 07:51:00,8
U0002,P0452,visit,2025-06-10 13:38:00,8
U0002,P0361,save,2025-06-12 14:39:00,4
U0002,P0037,click,2025-06-13 17:05:00,2
U0002,P0427,view,2025-06-19 19:20:00,1
U0002,P0156,click,2025-06-20 04:40:00,2
U0002,P0499,view,2025-06-20 13:51:00,1
U0002,P0212,click,2025-07-01 17:56:00,2
U0002,P0399,click,2025-07-03 06:43:00,2
U0002,P0424,click,2025-07-06 01:57:00,2
U0002,P0104,save,2025-07-16 15:25:00,4
U0002,P0388,visit,2025-07-16 22:09:00,8
U0002,P0438,visit,2025-07-24 10:17:00,8
U0002,P0011,dismiss,2025-07-26 22:18:00,-3
U0002,P0296,visit,2025-07-28 19:47:00,8
U0002,P0263,click,2025-07-31 00:11:00,2
U0002,P0345,view,2025-08-01 13:21:00,1
U0002,P0019,booking,2025-08-01 20:36:00,10
U0002,P0317,booking,2025-08-04 12:57:00,10
U0002,P0320,view,2025-08-04 21:24:00,1
U0002,P0036,view,2025-08-07 17:00:00,1
U0002,P0087,click,2025-08-09 02:42:00,2
U0002,P0137,save,2025-08-15 17:45:00,4
U0002,P0272,booking,2025-08-15 21:13:00,10
U0002,P0169,view,2025-08-26 01:35:00,1
U0002,P0405,visit,2025-09-01 14:16:00,8
U0002,P0238,view,2025-09-16 13:53:00,1
U0002,P0380,click,2025-09-19 03:24:00,2
U0002,P0302,click,2025-09-19 15:50:00,2
U0002,P0187,click,2025-09-24 15:40:00,2
U0002,P0020,dismiss,2025-10-03 21:46:00,-3
U0003,P0241,view,2025-01-01 21:55:00,1
U0003,P0217,save,2025-01-07 18:18:00,4
U0003,P0210,click,2025-01-15 15:54:00,2
U0003,P0299,view,2025-01-21 05:30:00,1
U0003,P0075,click,2025-01-28 17:18:00,2
U0003,P0337,view,2025-01-31 05:50:00,1
U0003,P0055,click,2025-02-03 12:31:00,2
U0003,P0135,booking,2025-02-07 18:40:00,10
U0003,P0021,click,2025-02-13 07:07:00,2
U0003,P0274,click,2025-02-15 10:16:00,2
U0003,P0422,click,2025-02-16 07:43:00,2
U0003,P0353,save,2025-03-03 23:12:00,4
U0003,P0237,click,2025-03-05 14:44:00,2
U0003,P0321,view,2025-03-06 08:02:00,1
U0003,P0413,click,2025-03-18 18:19:00,2
U0003,P0176,view,2025-03-22 07:11:00,1
U0003,P0386,dismiss,2025-03-24 10:26:00,-3
U0003,P0059,view,2025-04-09 06:47:00,1
U0003,P0127,click,2025-04-17 20:13:00,2
U0003,P0085,view,2025-04-19 11:51:00,1
U0003,P0013,share,2025-05-04 22:30:00,5
U0003,P0464,click,2025-05-04 23:26:00,2
U0003,P0124,click,2025-05-06 02:17:00,2
U0003,P0108,view,2025-05-10 15:07:00,1
U0003,P0044,click,2025-05-13 10:17:00,2
U0003,P0088,click,2025-05-16 20:37:00,2
U0003,P0342,view,2025-05-16 21:05:00,1
U0003,P0073,view,2025-05-17 04:04:00,1
U0003,P0179,save,2025-05-20 16:34:00,4
U0003,P0231,click,2025-05-22 17:00:00,2
U0003,P0024,visit,2025-05-23 05:37:00,8
U0003,P0454,view,2025-05-25 03:53:00,1
U0003,P0223,view,2025-05-28 22:18:00,1
U0003,P0101,visit,2025-05-30 01:14:00,8
U0003,P0018,dismiss,2025-05-31 07:25:00,-3
U0003,P0103,click,2025-06-05 22:25:00,2
U0003,P0188,click,2025-06-06 08:14:00,2
U0003,P0412,view,2025-06-07 19:47:00,1
U0003,P0061,view,2025-06-11 03:47:00,1
U0003,P0042,visit,2025-06-14 21:06:00,8
U0003,P0268,save,2025-06-16 05:31:00,4
U0003,P0372,click,2025-06-24 05:03:00,2
U0003,P0305,visit,2025-06-26 13:47:00,8
U0003,P0243,click,2025-06-28 13:21:00,2
U0003,P0470,view,2025-07-04 05:19:00,1
U0003,P0398,click,2025-08-12 20:52:00,2
U0003,P0331,booking,2025-08-15 09:55:00,10
U0003,P0474,dismiss,2025-08-18 00:05:00,-3
U0003,P0465,share,2025-08-19 07:48:00,5
U0003,P0190,dismiss,2025-08-26 18:39:00,-3
U0003,P0267,view,2025-08-29 15:28:00,1
U0003,P0381,visit,2025-08-31 17:33:00,8
U0003,P0194,click,2025-09-05 08:46:00,2
U0003,P0352,view,2025-09-09 02:30:00,1
U0003,P0333,view,2025-09-10 14:05:00,1
U0003,P0364,visit,2025-09-23 20:28:00,8
U0003,P0173,click,2025-09-25 12:28:00,2
U0003,P0468,view,2025-10-02 22:11:00,1
U0003,P0195,view,2025-10-09 01:29:00,1
U0003,P0418,share,2025-10-09 10:22:00,5
U0003,P0309,click,2025-10-10 02:10:00,2
U0003,P0293,view,2025-10-13 13:38:00,1
U0003,P0253,view,2025-10-19 19:03:00,1
U0003,P0375,booking,2025-10-22 18:01:00,10
U0003,P0435,view,2025-10-29 13:19:00,1
U0004,P0307,save,2025-01-05 14:57:00,4
U0004,P0374,visit,2025-01-14 04:00:00,8
U0004,P0141,share,2025-01-15 01:20:00,5
U0004,P0320,visit,2025-01-26 10:15:00,8
U0004,P0403,save,2025-02-02 15:28:00,4
U0004,P0281,view,2025-02-02 20:52:00,1
U0004,P0196,visit,2025-02-08 04:48:00,8
U0004,P0119,view,2025-02-19 07:56:00,1
U0004,P0452,save,2025-02-20 15:39:00,4
U0004,P0263,click,2025-02-21 14:10:00,2
U0004,P0427,visit,2025-02-25 14:32:00,8
U0004,P0351,click,2025-02-25 21:14:00,2
U0004,P0280,view,2025-03-04 14:05:00,1
U0004,P0390,view,2025-03-06 18:13:00,1
U0004,P0380,visit,2025-03-09 02:58:00,8
U0004,P0296,click,2025-03-09 17:56:00,2
U0004,P0497,save,2025-03-12 20:06:00,4
U0004,P0086,view,2025-03-13 01:02:00,1
U0004,P0137,visit,2025-03-17 19:00:00,8
U0004,P0391,click,2025-03-21 13:41:00,2
U0004,P0388,save,2025-03-22 02:28:00,4
U0004,P0332,share,2025-03-31 03:42:00,5
U0004,P0010,view,2025-04-08 19:16:00,1
U0004,P0187,visit,2025-04-26 21:46:00,8
U0004,P0104,visit,2025-04-30 10:49:00,8
U0004,P0499,save,2025-05-04 15:58:00,4
U0004,P0248,dismiss,2025-05-06 16:26:00,-3
U0004,P0275,click,2025-05-09 14:54:00,2
U0004,P0339,booking,2025-05-16 01:08:00,10
U0004,P0463,visit,2025-05-22 04:08:00,8
U0004,P0361,view,2025-05-27 07:38:00,1
U0004,P0036,click,2025-05-28 21:34:00,2
U0004,P0328,click,2025-06-04 06:24:00,2
U0004,P0172,booking,2025-06-05 15:07:00,10
U0004,P0317,click,2025-06-08 14:02:00,2
U0004,P0110,view,2025-06-15 00:11:00,1
U0004,P0169,view,2025-06-23 03:29:00,1
U0004,P0441,view,2025-06-26 18:19:00,1
U0004,P0346,share,2025-06-30 07:40:00,5
U0004,P0080,visit,2025-07-03 07:37:00,8
U0004,P0077,share,2025-07-05 03:43:00,5
U0004,P0455,view,2025-07-05 16:37:00,1
U0004,P0166,view,2025-07-07 16:32:00,1
U0004,P0447,share,2025-07-08 17:57:00,5
U0004,P0484,visit,2025-07-08 21:47:00,8
U0004,P0399,visit,2025-07-11 13:09:00,8
U0004,P0184,click,2025-07-15 18:22:00,2
U0004,P0020,visit,2025-07-15 19:43:00,8
U0004,P0053,view,2025-07-22 00:16:00,1
U0004,P0324,view,2025-07-28 08:02:00,1
U0004,P0338,view,2025-08-01 05:12:00,1
U0004,P0392,click,2025-08-04 16:07:00,2
U0004,P0254,view,2025-08-11 03:48:00,1
U0004,P0371,save,2025-08-16 14:15:00,4
U0004,P0252,save,2025-08-21 11:42:00,4
U0004,P0326,click,2025-08-24 08:42:00,2
U0004,P0087,booking,2025-08-25 20:16:00,10
U0004,P0395,click,2025-08-26 22:19:00,2
U0004,P0140,click,2025-08-30 00:39:00,2
U0004,P0037,click,2025-09-04 09:47:00,2
U0004,P0238,click,2025-09-05 03:15:00,2
U0004,P0251,view,2025-10-02 03:29:00,1
U0004,P0260,save,2025-10-04 08:51:00,4
U0004,P0158,visit,2025-10-13 11:05:00,8
U0004,P0193,visit,2025-10-15 10:58:00,8
U0004,P0129,click,2025-10-17 21:50:00,2
U0004,P0212,visit,2025-10-22 09:44:00,8
U0005,P0206,view,2025-01-04 06:19:00,1
U0005,P0046,visit,2025-01-20 01:23:00,8
U0005,P0141,booking,2025-01-21 07:45:00,10
U0005,P0307,click,2025-01-22 14:58:00,2
U0005,P0254,click,2025-01-27 20:41:00,2
U0005,P0346,click,2025-02-09 09:54:00,2
U0005,P0339,view,2025-02-09 10:36:00,1
U0005,P0275,save,2025-02-13 01:09:00,4
U0005,P0086,booking,2025-02-18 17:43:00,10
U0005,P0441,dismiss,2025-02-21 16:49:00,-3
U0005,P0497,visit,2025-03-03 00:31:00,8
U0005,P0463,view,2025-03-08 19:45:00,1
U0005,P0391,click,2025-03-18 10:05:00,2
U0005,P0438,visit,2025-03-20 20:04:00,8
U0005,P0296,share,2025-03-25 05:53:00,5
U0005,P0338,dismiss,2025-03-26 23:28:00,-3
U0005,P0332,view,2025-03-28 02:32:00,1
U0005,P0172,click,2025-04-01 20:31:00,2
U0005,P0452,booking,2025-04-12 05:38:00,10
U0005,P0495,click,2025-04-19 04:48:00,2
U0005,P0303,click,2025-04-26 04:09:00,2
U0005,P0403,save,2025-05-11 09:20:00,4
U0005,P0345,view,2025-05-21 18:03:00,1
U0005,P0143,view,2025-05-25 12:26:00,1
U0005,P0371,view,2025-05-27 02:41:00,1
U0005,P0280,dismiss,2025-05-29 03:25:00,-3
U0005,P0488,save,2025-06-08 05:13:00,4
U0005,P0017,view,2025-06-08 23:21:00,1
U0005,P0426,dismiss,2025-06-18 04:42:00,-3
U0005,P0361,booking,2025-06-22 19:08:00,10
U0005,P0272,share,2025-06-24 15:12:00,5
U0005,P0390,share,2025-06-28 11:46:00,5
U0005,P0064,click,2025-06-29 09:41:00,2
U0005,P0484,save,2025-06-30 16:04:00,4
U0005,P0140,view,2025-07-05 00:23:00,1
U0005,P0251,view,2025-07-06 11:58:00,1
U0005,P0196,save,2025-07-14 17:45:00,4
U0005,P0358,view,2025-07-17 09:16:00,1
U0005,P0110,view,2025-07-22 19:03:00,1
U0005,P0367,click,2025-08-09 03:18:00,2
U0005,P0169,click,2025-08-12 00:29:00,2
U0005,P0058,booking,2025-08-12 03:15:00,10
U0005,P0302,view,2025-08-12 18:25:00,1
U0005,P0424,view,2025-08-13 14:33:00,1
U0005,P0374,view,2025-08-14 02:30:00,1
U0005,P0263,click,2025-08-15 21:27:00,2
U0005,P0260,view,2025-08-19 03:51:00,1
U0005,P0326,visit,2025-08-26 18:48:00,8
U0005,P0011,view,2025-09-06 19:28:00,1
U0005,P0184,view,2025-09-07 16:42:00,1
U0005,P0212,view,2025-09-14 04:03:00,1
U0005,P0399,click,2025-09-16 20:11:00,2
U0005,P0500,click,2025-09-17 12:29:00,2
U0005,P0020,view,2025-09-19 06:57:00,1
U0005,P0392,booking,2025-09-20 03:22:00,10
U0005,P0156,share,2025-09-25 19:10:00,5
U0005,P0129,visit,2025-09-27 01:42:00,8
U0005,P0318,save,2025-09-27 02:41:00,4
U0005,P0317,save,2025-10-17 20:40:00,4
U0005,P0080,view,2025-10-20 20:12:00,1
U0005,P0252,view,2025-10-24 14:43:00,1
U0006,P0099,click,2025-01-14 23:11:00,2
U0006,P0295,share,2025-01-15 02:02:00,5
U0006,P0218,save,2025-01-19 20:12:00,4
U0006,P0294,view,2025-01-25 20:21:00,1
U0006,P0360,visit,2025-02-04 07:49:00,8
U0006,P0049,share,2025-02-07 14:11:00,5
U0006,P0149,view,2025-02-07 14:29:00,1
U0006,P0494,share,2025-02-10 08:12:00,5
U0006,P0310,visit,2025-02-10 13:38:00,8
U0006,P0487,share,2025-03-04 04:54:00,5
U0006,P0410,save,2025-03-06 20:19:00,4
U0006,P0221,view,2025-03-07 17:40:00,1
U0006,P0182,view,2025-03-08 13:32:00,1
U0006,P0282,save,2025-03-12 16:23:00,4
U0006,P0483,view,2025-03-13 07:50:00,1
U0006,P0420,visit,2025-03-20 09:10:00,8
U0006,P0449,save,2025-03-23 00:09:00,4
U0006,P0376,view,2025-03-24 10:59:00,1
U0006,P0266,visit,2025-03-29 21:39:00,8
U0006,P0409,visit,2025-04-03 17:18:00,8
U0006,P0416,save,2025-04-14 01:50:00,4
U0006,P0213,share,2025-04-20 19:18:00,5
U0006,P0384,view,2025-04-25 03:12:00,1
U0006,P0048,click,2025-05-06 21:25:00,2
U0006,P0316,share,2025-05-20 03:51:00,5
U0006,P0035,view,2025-05-23 07:07:00,1
U0006,P0482,view,2025-06-02 14:04:00,1
U0006,P0334,booking,2025-06-06 14:38:00,10
U0006,P0178,share,2025-06-08 16:25:00,5
U0006,P0456,visit,2025-06-17 21:18:00,8
U0006,P0030,share,2025-06-20 04:02:00,5
U0006,P0475,visit,2025-06-27 22:04:00,8
U0006,P0283,visit,2025-06-30 17:21:00,8
U0006,P0432,visit,2025-06-30 19:27:00,8
U0006,P0204,share,2025-07-08 13:56:00,5
U0006,P0131,share,2025-07-08 16:17:00,5
U0006,P0132,view,2025-07-17 10:11:00,1
U0006,P0273,view,2025-07-24 23:28:00,1
U0006,P0009,share,2025-07-29 18:04:00,5
U0006,P0197,click,2025-08-07 05:44:00,2
U0006,P0234,view,2025-08-13 01:08:00,1
U0006,P0264,booking,2025-08-16 02:36:00,10
U0006,P0006,visit,2025-08-16 11:28:00,8
U0006,P0323,click,2025-08-19 11:23:00,2
U0006,P0171,visit,2025-09-03 16:26:00,8
U0006,P0493,save,2025-09-03 20:11:00,4
U0006,P0057,visit,2025-09-12 22:31:00,8
U0006,P0377,view,2025-09-13 16:24:00,1
U0006,P0094,share,2025-09-20 23:43:00,5
U0006,P0485,view,2025-09-23 09:54:00,1
U0006,P0207,view,2025-10-06 15:16:00,1
U0006,P0095,click,2025-10-11 18:23:00,2
U0006,P0397,view,2025-10-15 03:16:00,1
U0006,P0437,visit,2025-10-16 01:52:00,8
U0006,P0425,save,2025-10-20 13:39:00,4
U0006,P0419,click,2025-10-25 23:48:00,2
U0006,P0117,save,2025-10-28 05:49:00,4
U0006,P0118,save,2025-10-31 18:09:00,4
U0006,P0340,click,2025-11-06 10:53:00,2
U0006,P0203,save,2025-11-08 21:50:00,4
U0006,P0450,dismiss,2025-11-11 17:05:00,-3
U0006,P0492,share,2025-11-18 03:49:00,5
U0007,P0175,view,2025-01-06 08:41:00,1
U0007,P0205,view,2025-01-20 05:26:00,1
U0007,P0325,view,2025-01-26 21:57:00,1
U0007,P0478,visit,2025-02-01 21:07:00,8
U0007,P0226,view,2025-02-15 20:36:00,1
U0007,P0297,dismiss,2025-02-24 10:18:00,-3
U0007,P0125,share,2025-02-27 10:10:00,5
U0007,P0436,click,2025-03-02 20:58:00,2
U0007,P0054,view,2025-03-10 16:29:00,1
U0007,P0091,dismiss,2025-03-12 00:35:00,-3
U0007,P0107,view,2025-03-12 03:39:00,1
U0007,P0015,save,2025-03-13 15:20:00,4
U0007,P0423,click,2025-03-16 09:02:00,2
U0007,P0480,share,2025-03-22 13:41:00,5
U0007,P0123,view,2025-03-26 10:54:00,1
U0007,P0314,dismiss,2025-03-30 14:58:00,-3
U0007,P0043,view,2025-04-01 01:53:00,1
U0007,P0122,share,2025-04-06 00:47:00,5
U0007,P0084,view,2025-04-08 00:28:00,1
U0007,P0491,view,2025-04-13 09:20:00,1
U0007,P0417,visit,2025-04-24 07:08:00,8
U0007,P0096,view,2025-04-26 09:49:00,1
U0007,P0180,dismiss,2025-04-29 17:47:00,-3
U0007,P0022,view,2025-04-30 01:06:00,1
U0007,P0038,view,2025-05-08 00:16:00,1
U0007,P0240,view,2025-05-12 23:30:00,1
U0007,P0150,view,2025-05-28 03:36:00,1
U0007,P0215,visit,2025-05-28 22:05:00,8
U0007,P0429,share,2025-05-28 22:13:00,5
U0007,P0040,view,2025-06-01 11:39:00,1
U0007,P0191,click,2025-06-02 18:38:00,2
U0007,P0370,view,2025-06-07 23:01:00,1
U0007,P0477,view,2025-06-10 13:09:00,1
U0007,P0181,dismiss,2025-06-12 15:22:00,-3
U0007,P0479,view,2025-06-17 02:25:00,1
U0007,P0277,save,2025-06-22 09:36:00,4
U0007,P0155,click,2025-06-27 14:41:00,2
U0007,P0092,share,2025-07-01 21:49:00,5
U0007,P0378,visit,2025-07-04 22:15:00,8
U0007,P0144,view,2025-07-05 02:58:00,1
U0007,P0445,view,2025-07-14 04:52:00,1
U0007,P0301,click,2025-07-16 07:28:00,2
U0007,P0189,visit,2025-07-22 11:49:00,8
U0007,P0457,view,2025-07-27 13:32:00,1
U0007,P0201,view,2025-07-27 21:32:00,1
U0007,P0363,click,2025-07-30 16:49:00,2
U0007,P0443,save,2025-07-31 10:45:00,4
U0007,P0383,click,2025-08-17 16:45:00,2
U0007,P0063,click,2025-08-21 20:34:00,2
U0007,P0162,view,2025-08-25 21:51:00,1
U0007,P0415,share,2025-08-27 09:10:00,5
U0007,P0344,click,2025-08-30 03:43:00,2
U0007,P0126,save,2025-08-30 17:51:00,4
U0007,P0262,dismiss,2025-09-02 04:29:00,-3
U0007,P0067,view,2025-09-03 05:33:00,1
U0007,P0350,dismiss,2025-09-05 06:15:00,-3
U0007,P0442,view,2025-09-20 13:29:00,1
U0007,P0174,view,2025-09-24 14:07:00,1
U0007,P0311,save,2025-09-26 15:56:00,4
U0007,P0211,click,2025-09-29 07:40:00,2
U0007,P0202,view,2025-09-30 10:34:00,1
U0007,P0498,save,2025-10-03 08:59:00,4
U0007,P0414,view,2025-10-14 23:17:00,1
U0007,P0336,view,2025-10-15 22:17:00,1
U0007,P0005,view,2025-10-16 03:03:00,1
U0007,P0151,save,2025-10-21 22:07:00,4
U0008,P0415,visit,2025-01-04 13:08:00,8
U0008,P0370,click,2025-01-08 06:59:00,2
U0008,P0354,view,2025-01-09 08:35:00,1
U0008,P0224,view,2025-01-09 16:52:00,1
U0008,P0205,view,2025-01-14 02:22:00,1
U0008,P0084,share,2025-01-22 07:13:00,5
U0008,P0150,share,2025-02-07 06:51:00,5
U0008,P0123,booking,2025-02-08 10:38:00,10
U0008,P0191,visit,2025-02-08 21:03:00,8
U0008,P0355,view,2025-02-08 21:59:00,1
U0008,P0311,share,2025-02-09 09:10:00,5
U0008,P0344,view,2025-02-10 16:47:00,1
U0008,P0245,view,2025-02-11 20:54:00,1
U0008,P0350,view,2025-02-12 08:09:00,1
U0008,P0477,view,2025-02-14 05:27:00,1
U0008,P0043,click,2025-02-18 16:58:00,2
U0008,P0067,click,2025-02-19 16:09:00,2
U0008,P0314,view,2025-02-24 02:00:00,1
U0008,P0308,view,2025-03-13 22:46:00,1
U0008,P0406,click,2025-03-29 02:31:00,2
U0008,P0202,view,2025-04-02 03:58:00,1
U0008,P0211,save,2025-04-08 01:17:00,4
U0008,P0041,click,2025-04-08 23:07:00,2
U0008,P0467,view,2025-04-11 10:14:00,1
U0008,P0056,view,2025-04-15 11:20:00,1
U0008,P0151,view,2025-04-17 10:19:00,1
U0008,P0144,share,2025-04-22 16:29:00,5
U0008,P0277,save,2025-04-24 23:09:00,4
U0008,P0445,click,2025-04-27 11:35:00,2
U0008,P0478,visit,2025-05-04 06:39:00,8
U0008,P0240,save,2025-05-05 22:14:00,4
U0008,P0215,click,2025-05-06 15:35:00,2
U0008,P0262,dismiss,2025-05-07 22:04:00,-3
U0008,P0175,dismiss,2025-05-12 15:46:00,-3
U0008,P0089,view,2025-05-19 03:08:00,1
U0008,P0133,view,2025-05-20 14:31:00,1
U0008,P0201,view,2025-05-24 17:36:00,1
U0008,P0146,view,2025-06-03 21:52:00,1
U0008,P0162,share,2025-06-07 14:23:00,5
U0008,P0443,view,2025-06-14 09:24:00,1
U0008,P0005,view,2025-06-19 18:54:00,1
U0008,P0122,save,2025-06-27 01:06:00,4
U0008,P0174,view,2025-06-30 05:08:00,1
U0008,P0125,click,2025-07-01 08:50:00,2
U0008,P0074,dismiss,2025-07-03 09:16:00,-3
U0008,P0091,view,2025-07-04 16:56:00,1
U0008,P0393,view,2025-07-11 01:39:00,1
U0008,P0378,visit,2025-07-12 13:11:00,8
U0008,P0096,click,2025-07-13 21:38:00,2
U0008,P0063,save,2025-07-14 02:49:00,4
U0008,P0357,save,2025-07-14 18:53:00,4
U0008,P0170,click,2025-07-14 22:50:00,2
U0008,P0289,share,2025-07-19 10:23:00,5
U0008,P0092,click,2025-07-19 21:57:00,2
U0008,P0107,save,2025-07-23 02:23:00,4
U0008,P0461,view,2025-07-23 07:35:00,1
U0008,P0102,view,2025-07-27 12:24:00,1
U0008,P0431,click,2025-07-27 14:36:00,2
U0008,P0004,booking,2025-07-31 01:36:00,10
U0008,P0417,click,2025-08-02 09:09:00,2
U0008,P0115,view,2025-08-11 20:50:00,1
U0008,P0349,click,2025-08-12 07:53:00,2
U0008,P0383,save,2025-08-18 17:35:00,4
U0008,P0180,view,2025-08-24 05:46:00,1
U0008,P0142,click,2025-08-27 17:41:00,2
U0008,P0414,save,2025-08-29 10:58:00,4
U0008,P0491,visit,2025-09-03 07:44:00,8
U0008,P0265,view,2025-09-07 00:00:00,1
U0008,P0126,booking,2025-09-12 14:06:00,10
U0008,P0083,view,2025-09-20 13:06:00,1
U0008,P0015,click,2025-09-26 01:53:00,2
U0008,P0429,save,2025-09-27 08:52:00,4
U0008,P0155,share,2025-09-30 17:26:00,5
U0008,P0319,save,2025-10-04 10:24:00,4
U0008,P0226,save,2025-10-05 20:03:00,4
U0008,P0363,visit,2025-10-07 15:11:00,8
U0008,P0235,click,2025-10-10 15:03:00,2
U0008,P0297,dismiss,2025-10-11 02:38:00,-3
U0008,P0185,view,2025-10-14 06:30:00,1
U0008,P0385,visit,2025-10-16 07:36:00,8
U0009,P0475,save,2025-01-16 07:18:00,4
U0009,P0023,click,2025-01-17 08:14:00,2
U0009,P0471,view,2025-01-17 14:16:00,1
U0009,P0079,click,2025-01-22 23:28:00,2
U0009,P0486,view,2025-02-02 18:06:00,1
U0009,P0432,click,2025-02-08 20:50:00,2
U0009,P0049,share,2025-02-13 21:08:00,5
U0009,P0483,view,2025-02-17 12:32:00,1
U0009,P0419,dismiss,2025-02-17 23:29:00,-3
U0009,P0002,click,2025-02-18 04:48:00,2
U0009,P0118,click,2025-02-22 23:53:00,2
U0009,P0394,booking,2025-02-23 09:26:00,10
